"";"ensembl_transcript_id_version";"ensembl_gene_id"
"44536";"ENSDART00000151362.2";"ENSDARG00000091092"
"44537";"ENSDART00000151408.2";"ENSDARG00000096418"
"44538";"ENSDART00000151414.2";"ENSDARG00000096406"
"44539";"ENSDART00000151452.2";"ENSDARG00000096351"
"44540";"ENSDART00000151461.3";"ENSDARG00000096280"
"44541";"ENSDART00000151463.2";"ENSDARG00000096395"
"44542";"ENSDART00000151486.3";"ENSDARG00000090870"
"44543";"ENSDART00000151493.3";"ENSDARG00000096355"
"44544";"ENSDART00000151512.2";"ENSDARG00000001857"
"44545";"ENSDART00000151527.2";"ENSDARG00000113829"
"44546";"ENSDART00000151531.2";"ENSDARG00000096259"
"44547";"ENSDART00000151588.2";"ENSDARG00000096430"
"44548";"ENSDART00000151590.2";"ENSDARG00000096350"
"44549";"ENSDART00000151597.3";"ENSDARG00000044328"
"44550";"ENSDART00000151627.2";"ENSDARG00000090164"
"44551";"ENSDART00000151628.2";"ENSDARG00000096276"
"44552";"ENSDART00000151652.2";"ENSDARG00000096424"
"44553";"ENSDART00000151663.2";"ENSDARG00000096345"
"44554";"ENSDART00000151669.2";"ENSDARG00000096316"
"44555";"ENSDART00000151682.2";"ENSDARG00000096321"
"44556";"ENSDART00000151700.2";"ENSDARG00000013839"
"44557";"ENSDART00000151708.2";"ENSDARG00000096267"
"44558";"ENSDART00000151726.2";"ENSDARG00000096376"
"44559";"ENSDART00000151748.2";"ENSDARG00000001857"
"44560";"ENSDART00000151770.2";"ENSDARG00000089260"
"44561";"ENSDART00000151778.3";"ENSDARG00000090870"
"44562";"ENSDART00000152222.2";"ENSDARG00000032079"
"44563";"ENSDART00000152490.3";"ENSDARG00000068621"
"44564";"ENSDART00000152596.2";"ENSDARG00000088274"
"44565";"ENSDART00000152731.2";"ENSDARG00000018854"
"44566";"ENSDART00000152854.2";"ENSDARG00000023448"
"44567";"ENSDART00000152989.2";"ENSDARG00000016743"
"44568";"ENSDART00000153005.2";"ENSDARG00000095457"
"44569";"ENSDART00000153051.2";"ENSDARG00000007774"
"44570";"ENSDART00000153142.2";"ENSDARG00000034957"
"44571";"ENSDART00000153190.3";"ENSDARG00000007774"
"44572";"ENSDART00000153203.2";"ENSDARG00000041779"
"44573";"ENSDART00000153208.3";"ENSDARG00000023448"
"44574";"ENSDART00000153220.2";"ENSDARG00000007774"
"44575";"ENSDART00000153247.2";"ENSDARG00000090930"
"44576";"ENSDART00000153451.2";"ENSDARG00000016743"
"44577";"ENSDART00000153491.3";"ENSDARG00000091712"
"44578";"ENSDART00000153642.2";"ENSDARG00000076807"
"44579";"ENSDART00000153766.2";"ENSDARG00000097840"
"44580";"ENSDART00000153774.2";"ENSDARG00000013997"
"44581";"ENSDART00000153782.2";"ENSDARG00000086628"
"44582";"ENSDART00000153928.3";"ENSDARG00000089338"
"44583";"ENSDART00000153947.2";"ENSDARG00000097802"
"44584";"ENSDART00000154055.2";"ENSDARG00000088331"
"44585";"ENSDART00000154122.2";"ENSDARG00000086459"
"44586";"ENSDART00000154125.3";"ENSDARG00000103283"
"44587";"ENSDART00000154132.3";"ENSDARG00000037794"
"44588";"ENSDART00000154192.2";"ENSDARG00000089371"
"44589";"ENSDART00000154197.2";"ENSDARG00000062947"
"44590";"ENSDART00000154211.2";"ENSDARG00000030560"
"44591";"ENSDART00000154263.2";"ENSDARG00000053931"
"44592";"ENSDART00000154312.2";"ENSDARG00000097842"
"44593";"ENSDART00000154367.3";"ENSDARG00000039240"
"44594";"ENSDART00000154379.2";"ENSDARG00000091847"
"44595";"ENSDART00000154405.2";"ENSDARG00000087954"
"44596";"ENSDART00000154408.2";"ENSDARG00000006522"
"44597";"ENSDART00000154491.3";"ENSDARG00000077745"
"44598";"ENSDART00000154512.2";"ENSDARG00000097496"
"44599";"ENSDART00000154513.2";"ENSDARG00000097698"
"44600";"ENSDART00000154547.2";"ENSDARG00000014794"
"44601";"ENSDART00000154566.2";"ENSDARG00000052426"
"44602";"ENSDART00000154603.3";"ENSDARG00000059567"
"44603";"ENSDART00000154672.2";"ENSDARG00000005425"
"44604";"ENSDART00000154684.2";"ENSDARG00000059556"
"44605";"ENSDART00000154685.2";"ENSDARG00000013997"
"44606";"ENSDART00000154732.2";"ENSDARG00000074781"
"44607";"ENSDART00000154754.2";"ENSDARG00000040627"
"44608";"ENSDART00000154763.2";"ENSDARG00000097782"
"44609";"ENSDART00000154775.2";"ENSDARG00000097809"
"44610";"ENSDART00000154875.2";"ENSDARG00000097816"
"44611";"ENSDART00000154901.2";"ENSDARG00000079603"
"44612";"ENSDART00000155003.2";"ENSDARG00000089829"
"44613";"ENSDART00000155048.2";"ENSDARG00000043923"
"44614";"ENSDART00000155082.2";"ENSDARG00000037794"
"44615";"ENSDART00000155103.2";"ENSDARG00000076602"
"44616";"ENSDART00000155365.3";"ENSDARG00000096244"
"44617";"ENSDART00000155376.2";"ENSDARG00000078186"
"44618";"ENSDART00000155414.2";"ENSDARG00000074086"
"44619";"ENSDART00000155548.2";"ENSDARG00000097307"
"44620";"ENSDART00000155549.3";"ENSDARG00000017244"
"44621";"ENSDART00000155715.2";"ENSDARG00000087210"
"44622";"ENSDART00000155759.3";"ENSDARG00000059914"
"44623";"ENSDART00000155853.2";"ENSDARG00000077080"
"44624";"ENSDART00000155874.3";"ENSDARG00000014794"
"44625";"ENSDART00000155876.2";"ENSDARG00000089338"
"44626";"ENSDART00000155932.2";"ENSDARG00000098021"
"44627";"ENSDART00000155953.2";"ENSDARG00000039453"
"44628";"ENSDART00000155968.2";"ENSDARG00000097566"
"44629";"ENSDART00000155991.2";"ENSDARG00000097872"
"44630";"ENSDART00000156059.2";"ENSDARG00000096821"
"44631";"ENSDART00000156092.2";"ENSDARG00000100690"
"44632";"ENSDART00000156119.2";"ENSDARG00000029993"
"44633";"ENSDART00000156176.3";"ENSDARG00000069445"
"44634";"ENSDART00000156177.2";"ENSDARG00000097501"
"44635";"ENSDART00000156221.3";"ENSDARG00000014794"
"44636";"ENSDART00000156300.2";"ENSDARG00000097838"
"44637";"ENSDART00000156336.3";"ENSDARG00000097496"
"44638";"ENSDART00000156356.2";"ENSDARG00000015829"
"44639";"ENSDART00000156398.2";"ENSDARG00000089829"
"44640";"ENSDART00000156479.2";"ENSDARG00000096851"
"44641";"ENSDART00000156522.2";"ENSDARG00000012192"
"44642";"ENSDART00000156553.2";"ENSDARG00000005159"
"44643";"ENSDART00000156597.2";"ENSDARG00000097523"
"44644";"ENSDART00000156661.2";"ENSDARG00000097739"
"44645";"ENSDART00000156749.2";"ENSDARG00000097521"
"44646";"ENSDART00000156856.2";"ENSDARG00000097250"
"44647";"ENSDART00000156874.2";"ENSDARG00000011083"
"44648";"ENSDART00000156978.2";"ENSDARG00000018903"
"44649";"ENSDART00000156984.2";"ENSDARG00000098026"
"44650";"ENSDART00000157030.2";"ENSDARG00000076831"
"44651";"ENSDART00000157038.2";"ENSDARG00000021846"
"44652";"ENSDART00000157060.2";"ENSDARG00000097917"
"44653";"ENSDART00000157115.2";"ENSDARG00000097248"
"44654";"ENSDART00000157153.2";"ENSDARG00000075530"
"44655";"ENSDART00000157202.2";"ENSDARG00000053911"
"44656";"ENSDART00000157264.3";"ENSDARG00000053272"
"44657";"ENSDART00000157351.3";"ENSDARG00000089338"
"44658";"ENSDART00000157517.2";"ENSDARG00000103947"
"44659";"ENSDART00000157550.2";"ENSDARG00000101197"
"44660";"ENSDART00000157610.2";"ENSDARG00000093255"
"44661";"ENSDART00000157665.2";"ENSDARG00000101327"
"44662";"ENSDART00000157770.2";"ENSDARG00000099841"
"44663";"ENSDART00000157879.2";"ENSDARG00000100149"
"44664";"ENSDART00000157975.2";"ENSDARG00000100743"
"44665";"ENSDART00000158100.2";"ENSDARG00000098444"
"44666";"ENSDART00000158207.2";"ENSDARG00000101388"
"44667";"ENSDART00000158533.3";"ENSDARG00000017454"
"44668";"ENSDART00000158540.2";"ENSDARG00000099841"
"44669";"ENSDART00000158701.2";"ENSDARG00000040650"
"44670";"ENSDART00000158735.2";"ENSDARG00000113780"
"44671";"ENSDART00000159074.2";"ENSDARG00000101484"
"44672";"ENSDART00000159219.2";"ENSDARG00000104502"
"44673";"ENSDART00000159313.3";"ENSDARG00000102154"
"44674";"ENSDART00000159440.2";"ENSDARG00000103497"
"44675";"ENSDART00000159619.3";"ENSDARG00000094551"
"44676";"ENSDART00000160607.2";"ENSDARG00000098494"
"44677";"ENSDART00000160821.2";"ENSDARG00000074345"
"44678";"ENSDART00000160875.3";"ENSDARG00000046012"
"44679";"ENSDART00000160913.2";"ENSDARG00000109319"
"44680";"ENSDART00000161133.2";"ENSDARG00000086179"
"44681";"ENSDART00000161248.2";"ENSDARG00000059567"
"44682";"ENSDART00000161268.2";"ENSDARG00000104619"
"44683";"ENSDART00000161778.2";"ENSDARG00000098220"
"44684";"ENSDART00000162413.2";"ENSDARG00000100149"
"44685";"ENSDART00000162529.3";"ENSDARG00000068830"
"44686";"ENSDART00000163035.2";"ENSDARG00000104341"
"44687";"ENSDART00000163087.2";"ENSDARG00000104502"
"44688";"ENSDART00000163835.2";"ENSDARG00000104619"
"44689";"ENSDART00000163868.2";"ENSDARG00000102616"
"44690";"ENSDART00000164235.2";"ENSDARG00000096355"
"44691";"ENSDART00000164383.2";"ENSDARG00000103247"
"44692";"ENSDART00000164404.2";"ENSDARG00000098444"
"44693";"ENSDART00000164475.2";"ENSDARG00000105091"
"44694";"ENSDART00000164806.2";"ENSDARG00000094181"
"44695";"ENSDART00000164879.2";"ENSDARG00000100592"
"44696";"ENSDART00000165188.2";"ENSDARG00000098021"
"44697";"ENSDART00000165361.2";"ENSDARG00000014531"
"44698";"ENSDART00000165786.2";"ENSDARG00000099090"
"44699";"ENSDART00000165967.2";"ENSDARG00000102616"
"44700";"ENSDART00000165995.2";"ENSDARG00000109697"
"44701";"ENSDART00000166410.2";"ENSDARG00000110810"
"44702";"ENSDART00000166487.2";"ENSDARG00000104561"
"44703";"ENSDART00000166530.2";"ENSDARG00000033046"
"44704";"ENSDART00000166709.2";"ENSDARG00000099841"
"44705";"ENSDART00000166764.2";"ENSDARG00000097739"
"44706";"ENSDART00000166805.2";"ENSDARG00000029353"
"44707";"ENSDART00000166855.2";"ENSDARG00000075261"
"44708";"ENSDART00000166982.2";"ENSDARG00000098821"
"44709";"ENSDART00000167591.2";"ENSDARG00000105091"
"44710";"ENSDART00000167763.2";"ENSDARG00000100592"
"44711";"ENSDART00000167979.2";"ENSDARG00000101388"
"44712";"ENSDART00000168009.2";"ENSDARG00000115655"
"44713";"ENSDART00000168153.2";"ENSDARG00000074768"
"44714";"ENSDART00000168331.2";"ENSDARG00000101484"
"44715";"ENSDART00000168344.2";"ENSDARG00000112878"
"44716";"ENSDART00000168400.2";"ENSDARG00000114716"
"44717";"ENSDART00000168477.2";"ENSDARG00000102254"
"44718";"ENSDART00000168790.2";"ENSDARG00000091712"
"44719";"ENSDART00000168915.2";"ENSDARG00000101327"
"44720";"ENSDART00000168996.2";"ENSDARG00000089101"
"44721";"ENSDART00000169596.2";"ENSDARG00000101634"
"44722";"ENSDART00000169751.2";"ENSDARG00000025920"
"44723";"ENSDART00000170052.2";"ENSDARG00000109319"
"44724";"ENSDART00000170144.2";"ENSDARG00000102254"
"44725";"ENSDART00000170163.2";"ENSDARG00000102884"
"44726";"ENSDART00000170164.2";"ENSDARG00000088331"
"44727";"ENSDART00000170201.2";"ENSDARG00000096355"
"44728";"ENSDART00000170595.2";"ENSDARG00000115655"
"44729";"ENSDART00000170800.2";"ENSDARG00000114716"
"44730";"ENSDART00000170977.2";"ENSDARG00000098821"
"44731";"ENSDART00000171108.2";"ENSDARG00000101807"
"44732";"ENSDART00000171441.2";"ENSDARG00000100149"
"44733";"ENSDART00000171458.2";"ENSDARG00000102593"
"44734";"ENSDART00000171787.2";"ENSDARG00000037789"
"44735";"ENSDART00000172120.2";"ENSDARG00000104341"
"44736";"ENSDART00000172364.2";"ENSDARG00000099337"
"44737";"ENSDART00000172368.2";"ENSDARG00000103947"
"44738";"ENSDART00000172434.2";"ENSDARG00000052758"
"44739";"ENSDART00000174075.2";"ENSDARG00000105692"
"44740";"ENSDART00000174082.2";"ENSDARG00000017454"
"44741";"ENSDART00000174088.2";"ENSDARG00000100624"
"44742";"ENSDART00000174125.2";"ENSDARG00000105760"
"44743";"ENSDART00000174127.2";"ENSDARG00000100624"
"44744";"ENSDART00000174141.2";"ENSDARG00000092608"
"44745";"ENSDART00000174207.2";"ENSDARG00000092608"
"44746";"ENSDART00000174225.2";"ENSDARG00000105692"
"44747";"ENSDART00000174320.2";"ENSDARG00000100752"
"44748";"ENSDART00000174336.2";"ENSDARG00000105744"
"44749";"ENSDART00000174339.2";"ENSDARG00000017108"
"44750";"ENSDART00000174353.2";"ENSDARG00000100624"
"44751";"ENSDART00000174385.2";"ENSDARG00000105744"
"44752";"ENSDART00000174929.2";"ENSDARG00000013839"
"44753";"ENSDART00000175208.2";"ENSDARG00000008370"
"44754";"ENSDART00000176127.2";"ENSDARG00000100149"
"44755";"ENSDART00000177646.2";"ENSDARG00000040627"
"44756";"ENSDART00000177990.2";"ENSDARG00000074781"
"44757";"ENSDART00000178271.2";"ENSDARG00000037794"
"44758";"ENSDART00000179938.1";"ENSDARG00000026595"
"44759";"ENSDART00000179940.1";"ENSDARG00000094181"
"44760";"ENSDART00000180197.1";"ENSDARG00000074781"
"44761";"ENSDART00000180232.1";"ENSDARG00000101484"
"44762";"ENSDART00000180426.1";"ENSDARG00000068621"
"44763";"ENSDART00000180432.1";"ENSDARG00000100743"
"44764";"ENSDART00000180542.1";"ENSDARG00000110810"
"44765";"ENSDART00000180590.1";"ENSDARG00000096276"
"44766";"ENSDART00000180614.1";"ENSDARG00000007412"
"44767";"ENSDART00000180851.1";"ENSDARG00000098220"
"44768";"ENSDART00000181443.1";"ENSDARG00000091712"
"44769";"ENSDART00000181704.1";"ENSDARG00000037783"
"44770";"ENSDART00000181843.1";"ENSDARG00000113852"
"44771";"ENSDART00000181981.1";"ENSDARG00000089079"
"44772";"ENSDART00000182391.1";"ENSDARG00000101388"
"44773";"ENSDART00000182630.1";"ENSDARG00000032836"
"44774";"ENSDART00000183087.1";"ENSDARG00000001804"
"44775";"ENSDART00000183146.1";"ENSDARG00000001804"
"44776";"ENSDART00000183396.1";"ENSDARG00000032079"
"44777";"ENSDART00000183910.1";"ENSDARG00000104619"
"44778";"ENSDART00000183996.1";"ENSDARG00000094392"
"44779";"ENSDART00000184025.1";"ENSDARG00000097816"
"44780";"ENSDART00000184297.1";"ENSDARG00000104502"
"44781";"ENSDART00000184374.1";"ENSDARG00000099337"
"44782";"ENSDART00000184666.1";"ENSDARG00000112068"
"44783";"ENSDART00000184786.1";"ENSDARG00000101388"
"44784";"ENSDART00000184837.1";"ENSDARG00000012381"
"44785";"ENSDART00000184886.1";"ENSDARG00000093697"
"44786";"ENSDART00000184928.1";"ENSDARG00000074781"
"44787";"ENSDART00000185572.1";"ENSDARG00000068958"
"44788";"ENSDART00000186125.1";"ENSDARG00000020679"
"44789";"ENSDART00000187118.1";"ENSDARG00000109903"
"44790";"ENSDART00000187926.1";"ENSDARG00000096316"
"44791";"ENSDART00000187970.1";"ENSDARG00000024433"
"44792";"ENSDART00000187985.1";"ENSDARG00000104502"
"44793";"ENSDART00000188412.1";"ENSDARG00000004322"
"44794";"ENSDART00000188418.1";"ENSDARG00000060944"
"44795";"ENSDART00000188483.1";"ENSDARG00000095457"
"44796";"ENSDART00000188752.1";"ENSDARG00000078186"
"44797";"ENSDART00000188762.1";"ENSDARG00000113780"
"44798";"ENSDART00000188841.1";"ENSDARG00000098220"
"44799";"ENSDART00000189234.1";"ENSDARG00000078186"
"44800";"ENSDART00000189252.1";"ENSDARG00000059556"
"44801";"ENSDART00000189718.1";"ENSDARG00000046012"
"44802";"ENSDART00000189748.1";"ENSDARG00000088893"
"44803";"ENSDART00000189858.1";"ENSDARG00000076807"
"44804";"ENSDART00000189908.1";"ENSDARG00000001804"
"44805";"ENSDART00000189951.1";"ENSDARG00000025920"
"44806";"ENSDART00000190414.1";"ENSDARG00000046012"
"44807";"ENSDART00000190524.1";"ENSDARG00000089079"
"44808";"ENSDART00000191560.1";"ENSDARG00000074086"
"44809";"ENSDART00000191569.1";"ENSDARG00000069427"
"44810";"ENSDART00000191609.1";"ENSDARG00000102616"
"44811";"ENSDART00000192049.1";"ENSDARG00000007412"
"44812";"ENSDART00000192185.1";"ENSDARG00000021846"
"44813";"ENSDART00000192698.1";"ENSDARG00000088972"
"44814";"ENSDART00000192755.1";"ENSDARG00000017454"
"44815";"ENSDART00000192805.1";"ENSDARG00000094392"
"44816";"ENSDART00000192901.1";"ENSDARG00000044328"
"44817";"ENSDART00000193212.1";"ENSDARG00000101484"
"44818";"ENSDART00000193313.1";"ENSDARG00000089079"
"44819";"ENSDART00000193597.1";"ENSDARG00000091712"
"44820";"ENSDART00000193840.1";"ENSDARG00000102254"
"44821";"ENSDART00000001803.8";"ENSDARG00000001557"
"44822";"ENSDART00000010169.8";"ENSDARG00000110837"
"44823";"ENSDART00000010881.7";"ENSDARG00000021383"
"44824";"ENSDART00000017176.10";"ENSDARG00000016484"
"44825";"ENSDART00000017553.11";"ENSDARG00000009106"
"44826";"ENSDART00000025940.10";"ENSDARG00000013078"
"44827";"ENSDART00000028011.8";"ENSDARG00000018040"
"44828";"ENSDART00000028883.7";"ENSDARG00000037924"
"44829";"ENSDART00000039571.7";"ENSDARG00000053617"
"44830";"ENSDART00000041229.5";"ENSDARG00000034650"
"44831";"ENSDART00000041249.9";"ENSDARG00000003973"
"44832";"ENSDART00000042083.7";"ENSDARG00000037496"
"44833";"ENSDART00000045093.8";"ENSDARG00000114088"
"44834";"ENSDART00000046298.5";"ENSDARG00000109225"
"44835";"ENSDART00000054605.7";"ENSDARG00000037501"
"44836";"ENSDART00000054915.6";"ENSDARG00000115953"
"44837";"ENSDART00000055995.6";"ENSDARG00000038378"
"44838";"ENSDART00000056319.4";"ENSDARG00000038577"
"44839";"ENSDART00000059533.5";"ENSDARG00000040657"
"44840";"ENSDART00000060795.5";"ENSDARG00000110168"
"44841";"ENSDART00000061168.6";"ENSDARG00000041734"
"44842";"ENSDART00000061173.5";"ENSDARG00000041736"
"44843";"ENSDART00000061247.6";"ENSDARG00000041787"
"44844";"ENSDART00000061251.6";"ENSDARG00000041792"
"44845";"ENSDART00000061256.5";"ENSDARG00000041797"
"44846";"ENSDART00000061261.4";"ENSDARG00000041799"
"44847";"ENSDART00000063810.7";"ENSDARG00000113422"
"44848";"ENSDART00000064209.7";"ENSDARG00000113466"
"44849";"ENSDART00000073847.5";"ENSDARG00000052073"
"44850";"ENSDART00000075070.3";"ENSDARG00000053097"
"44851";"ENSDART00000075092.6";"ENSDARG00000053110"
"44852";"ENSDART00000075096.4";"ENSDARG00000053119"
"44853";"ENSDART00000075112.6";"ENSDARG00000053122"
"44854";"ENSDART00000075672.4";"ENSDARG00000053619"
"44855";"ENSDART00000075675.5";"ENSDARG00000053624"
"44856";"ENSDART00000082821.6";"ENSDARG00000059523"
"44857";"ENSDART00000086879.5";"ENSDARG00000061147"
"44858";"ENSDART00000087842.7";"ENSDARG00000113656"
"44859";"ENSDART00000093131.5";"ENSDARG00000112188"
"44860";"ENSDART00000099978.5";"ENSDARG00000068973"
"44861";"ENSDART00000101007.4";"ENSDARG00000069411"
"44862";"ENSDART00000101014.4";"ENSDARG00000076789"
"44863";"ENSDART00000102261.3";"ENSDARG00000110610"
"44864";"ENSDART00000102883.6";"ENSDARG00000090369"
"44865";"ENSDART00000103020.3";"ENSDARG00000113529"
"44866";"ENSDART00000104216.3";"ENSDARG00000070775"
"44867";"ENSDART00000108534.4";"ENSDARG00000078868"
"44868";"ENSDART00000109295.4";"ENSDARG00000116645"
"44869";"ENSDART00000111157.4";"ENSDARG00000109784"
"44870";"ENSDART00000112826.2";"ENSDARG00000074264"
"44871";"ENSDART00000115143.5";"ENSDARG00000090392"
"44872";"ENSDART00000122139.3";"ENSDARG00000116498"
"44873";"ENSDART00000124393.3";"ENSDARG00000112632"
"44874";"ENSDART00000124979.3";"ENSDARG00000104166"
"44875";"ENSDART00000125096.3";"ENSDARG00000103314"
"44876";"ENSDART00000126190.4";"ENSDARG00000016484"
"44877";"ENSDART00000126602.3";"ENSDARG00000109267"
"44878";"ENSDART00000130867.2";"ENSDARG00000109642"
"44879";"ENSDART00000133554.2";"ENSDARG00000001557"
"44880";"ENSDART00000136025.3";"ENSDARG00000077547"
"44881";"ENSDART00000138569.2";"ENSDARG00000041799"
"44882";"ENSDART00000138710.2";"ENSDARG00000068973"
"44883";"ENSDART00000139105.3";"ENSDARG00000001557"
"44884";"ENSDART00000142029.2";"ENSDARG00000053097"
"44885";"ENSDART00000142718.2";"ENSDARG00000053624"
"44886";"ENSDART00000142810.3";"ENSDARG00000090883"
"44887";"ENSDART00000143458.2";"ENSDARG00000013078"
"44888";"ENSDART00000144401.4";"ENSDARG00000041734"
"44889";"ENSDART00000144768.4";"ENSDARG00000053119"
"44890";"ENSDART00000146281.2";"ENSDARG00000020979"
"44891";"ENSDART00000147754.2";"ENSDARG00000001557"
"44892";"ENSDART00000148444.2";"ENSDARG00000090369"
"44893";"ENSDART00000149003.2";"ENSDARG00000038593"
"44894";"ENSDART00000149029.3";"ENSDARG00000038378"
"44895";"ENSDART00000149079.3";"ENSDARG00000038378"
"44896";"ENSDART00000149361.3";"ENSDARG00000038378"
"44897";"ENSDART00000149532.3";"ENSDARG00000090369"
"44898";"ENSDART00000150331.3";"ENSDARG00000101653"
"44899";"ENSDART00000150943.2";"ENSDARG00000037925"
"44900";"ENSDART00000150983.2";"ENSDARG00000053617"
"44901";"ENSDART00000150996.2";"ENSDARG00000090369"
"44902";"ENSDART00000151203.3";"ENSDARG00000037925"
"44903";"ENSDART00000151305.2";"ENSDARG00000060246"
"44904";"ENSDART00000151514.2";"ENSDARG00000040657"
"44905";"ENSDART00000151565.2";"ENSDARG00000020979"
"44906";"ENSDART00000152938.3";"ENSDARG00000041736"
"44907";"ENSDART00000153002.2";"ENSDARG00000041736"
"44908";"ENSDART00000153009.2";"ENSDARG00000053097"
"44909";"ENSDART00000153119.2";"ENSDARG00000009106"
"44910";"ENSDART00000153151.2";"ENSDARG00000041799"
"44911";"ENSDART00000153334.2";"ENSDARG00000009106"
"44912";"ENSDART00000153399.3";"ENSDARG00000041736"
"44913";"ENSDART00000153468.2";"ENSDARG00000038583"
"44914";"ENSDART00000155456.3";"ENSDARG00000037496"
"44915";"ENSDART00000155763.2";"ENSDARG00000018040"
"44916";"ENSDART00000156256.2";"ENSDARG00000076787"
"44917";"ENSDART00000156516.2";"ENSDARG00000078868"
"44918";"ENSDART00000156669.2";"ENSDARG00000041792"
"44919";"ENSDART00000157450.2";"ENSDARG00000099430"
"44920";"ENSDART00000157459.2";"ENSDARG00000099430"
"44921";"ENSDART00000157501.3";"ENSDARG00000100844"
"44922";"ENSDART00000157606.2";"ENSDARG00000098719"
"44923";"ENSDART00000157651.2";"ENSDARG00000102468"
"44924";"ENSDART00000157671.2";"ENSDARG00000100626"
"44925";"ENSDART00000157750.3";"ENSDARG00000038378"
"44926";"ENSDART00000157778.2";"ENSDARG00000099112"
"44927";"ENSDART00000157863.2";"ENSDARG00000111088"
"44928";"ENSDART00000157887.2";"ENSDARG00000102432"
"44929";"ENSDART00000157925.2";"ENSDARG00000098218"
"44930";"ENSDART00000158394.2";"ENSDARG00000110705"
"44931";"ENSDART00000158469.2";"ENSDARG00000104008"
"44932";"ENSDART00000158933.2";"ENSDARG00000113466"
"44933";"ENSDART00000159108.2";"ENSDARG00000101653"
"44934";"ENSDART00000159323.2";"ENSDARG00000103740"
"44935";"ENSDART00000159367.2";"ENSDARG00000114703"
"44936";"ENSDART00000159687.2";"ENSDARG00000104966"
